TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,TRX_DATE
IK033023UNDER_A02,2,VERTEX US TAX,SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,9.380000,0.375000,2500.000000,Y,N,CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,|98-765432|||,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|221.88|85.54|Y,2023-03-30
IK033023UNDER_A02,2,VERTEX US TAX,CITY,STD,CI-VTL-330612010,112.500000,4.500000,2500.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|221.88|85.54|Y,2023-03-30
IK033023UNDER_A02,2,VERTEX US TAX,STATE,STD,ST-VTL-330000000,14.460000,4.000000,2500.000000,Y,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|221.88|85.54|Y,2023-03-30
IK033023UNDER_A02,4,VERTEX US TAX,COUNTY,STD,CO-VTL-430370000,56.250000,2.250000,2500.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|231.25|89.16|Y,2023-03-30
IK033023UNDER_A02,4,VERTEX US TAX,STATE,STD,ST-VTL-430000000,85.840000,7.000000,2500.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|231.25|89.16|Y,2023-03-30
IK033023UNDER_A02,2,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,85.540000,8.875000,2500.000000,N,N,SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|221.88|85.54|Y,2023-03-30
IK033023UNDER_A02,4,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,89.160000,9.250000,2500.000000,N,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|231.25|89.16|Y,2023-03-30
IK033023UNDER_A02,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,57.830000,6.000000,2500.000000,N,N,SALES|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|150.0|57.83|Y,2023-03-30
IK033023UNDER_A02,3,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,67.470000,7.000000,2500.000000,N,N,CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax,|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-478.130000|175.0|67.47|Y,2023-03-30
IK033023UNDER_A01,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,300.000000,8.875000,10000.000000,N,N,SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|300.000000|-587.500000|887.5|300|Y,2023-03-30
IK033023UNDER_CM02,3,VERTEX US TAX,COUNTY,STD,CO-VTL-100250000,-25.000000,1.000000,-2500.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax,|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-175.0|-67.47|Y,2023-03-30
IK033023UNDER_CM02,3,VERTEX US TAX,STATE,STD,ST-VTL-100000000,-82.530000,6.000000,-2500.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-175.0|-67.47|Y,2023-03-30
IK033023UNDER_CM02,1,VERTEX US TAX,STATE,STD,ST-VTL-390000000,-92.170000,6.000000,-2500.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-150.0|-57.83|Y,2023-03-30
IK033023UNDER_CM02,2,VERTEX US TAX,CITY,STD,CI-VTL-330612010,-112.500000,4.500000,-2500.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-221.88|-85.54|Y,2023-03-30
IK033023UNDER_CM02,2,VERTEX US TAX,SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-9.380000,0.375000,-2500.000000,Y,N,CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,|98-765432|||,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-221.88|-85.54|Y,2023-03-30
IK033023UNDER_CM02,2,VERTEX US TAX,STATE,STD,ST-VTL-330000000,-14.460000,4.000000,-2500.000000,Y,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-221.88|-85.54|Y,2023-03-30
IK033023UNDER_CM02,4,VERTEX US TAX,STATE,STD,ST-VTL-430000000,-85.840000,7.000000,-2500.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-231.25|-89.16|Y,2023-03-30
IK033023UNDER_CM02,4,VERTEX US TAX,COUNTY,STD,CO-VTL-430370000,-56.250000,2.250000,-2500.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-231.25|-89.16|Y,2023-03-30
IK033023UNDER_CM02,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,-57.830000,6.000000,-2500.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-150.0|-57.83|Y,2023-03-30
IK033023UNDER_CM02,2,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,-85.540000,8.875000,-2500.000000,N,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-221.88|-85.54|Y,2023-03-30
IK033023UNDER_CM02,4,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,-89.160000,9.250000,-2500.000000,N,N,SELLER_USE|Sales and Use Tax|General Sales and Use Tax,N,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-231.25|-89.16|Y,2023-03-30
IK033023UNDER_CM02,3,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,-67.470000,7.000000,-2500.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-175.0|-67.47|Y,2023-03-30
IK033023UNDER_CM01,1,VERTEX US TAX,CITY,STD,CI-VTL-330612010,-450.000000,4.500000,-10000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-587.500000|-887.5|-300|Y,2023-03-30
IK033023UNDER_CM01,1,VERTEX US TAX,STATE,STD,ST-VTL-330000000,-100.000000,4.000000,-10000.000000,Y,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-587.500000|-887.5|-300|Y,2023-03-30
IK033023UNDER_CM01,1,VERTEX US TAX,SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-37.500000,0.375000,-10000.000000,Y,N,CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,|98-765432|||,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-587.500000|-887.5|-300|Y,2023-03-30
IK033023UNDER_CM01,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,-300.000000,8.875000,-10000.000000,N,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-587.500000|-887.5|-300|Y,2023-03-30
IK033023TIERTAX_CM01,1,VERTEX US TAX,COUNTY,STD,CO-VTL-430370000,-36.000000,2.250000,-1600.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-736.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-736.0|-736.0||,2023-03-30
IK033023TIERTAX_CM01,1,VERTEX US TAX,STATE,STD,ST-VTL-430000000,-700.000000,7.000000,-10000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-736.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-736.0|-736.0||,2023-03-30
IK033023TIERTAX_A01,1,VERTEX US TAX,STATE,STD,ST-VTL-430000000,700.000000,7.000000,10000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|736.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-736.0|736.0||,2023-03-30
IK033023TIERTAX_A01,1,VERTEX US TAX,COUNTY,STD,CO-VTL-430370000,36.000000,2.250000,1600.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|736.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-736.0|736.0||,2023-03-30
IK033023MAXTAX_A01,1,VERTEX US TAX,STATE,STD,ST-VTL-100000000,600.000000,6.000000,10000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|650.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-650.0|650.0||,2023-03-30
IK033023OVER_EXMPT01,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,40.000000,0.000000,0.000000,N,N,CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax,N,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|OVERCHARGED|PAYCHARGED|RANGE|40.000000|40.000000|0.0|40|Y,2023-03-30
IK033023OVER_RNG01,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,887.500000,8.875000,10000.000000,N,N,SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,N,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS103111|887.5|OVERCHARGED|PAYCALCULATED|RANGE|1000.000000|112.500000|887.5||,2023-03-30
IK033023UNDER_MIX01,2,VERTEX US TAX,STATE,STD,ST-VTL-390000000,10.000000,6.000000,500.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|30.0|20|Y,2023-03-30
IK033023UNDER_MIX01,3,VERTEX US TAX,STATE,STD,ST-VTL-390000000,-20.000000,6.000000,-1000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|-60.0|-40|Y,2023-03-30
IK033023UNDER_MIX01,1,VERTEX US TAX,STATE,STD,ST-VTL-390000000,20.000000,6.000000,1000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|60.0|40|Y,2023-03-30
IK033023UNDER_MIX01,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,40.000000,6.000000,1000.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|60.0|40|Y,2023-03-30
IK033023UNDER_MIX01,2,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,20.000000,6.000000,500.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|30.0|20|Y,2023-03-30
IK033023UNDER_MIX01,3,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,-40.000000,6.000000,-1000.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|-60.0|-40|Y,2023-03-30
IK033023OVER_MIX01,3,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,-80.000000,6.000000,-1000.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|OVERCHARGED|PAYCHARGED|RANGE|40.000000|10.000000|-60.0|-80|Y,2023-03-30
IK033023OVER_MIX01,2,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,40.000000,6.000000,500.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|OVERCHARGED|PAYCHARGED|RANGE|40.000000|10.000000|30.0|40|Y,2023-03-30
IK033023OVER_MIX01,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,80.000000,6.000000,1000.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|30.0|OVERCHARGED|PAYCHARGED|RANGE|40.000000|10.000000|60.0|80|Y,2023-03-30
IK033023ZERO_RNG02,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,0.000000,8.875000,1000.000000,N,N,SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,N,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS103111|88.75|ZEROCHARGED|PAYCHARGED|RANGE|0|-88.75|88.75|0|Y,2023-03-30
IK033023ZERO_RNG01,1,VERTEX US TAX,CITY,STD,CI-VTL-330612010,900.000000,4.500000,20000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|1775.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-1775.0|1775.0||,2023-03-30
IK033023ZERO_RNG01,1,VERTEX US TAX,STATE,STD,ST-VTL-330000000,800.000000,4.000000,20000.000000,Y,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|1775.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-1775.0|1775.0||,2023-03-30
IK033023ZERO_RNG01,1,VERTEX US TAX,SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,75.000000,0.375000,20000.000000,Y,N,CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,|98-765432|||,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|1775.0|ZEROCHARGED|ACCRUEALL|RANGE|0|-1775.0|1775.0||,2023-03-30
IK033023UNDER_RNG03,1,VERTEX US TAX,CITY,STD,CI-VTL-330612010,4500.000000,4.500000,100000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|8875.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|4000.000000|-4875.000000|8875.0|4000|Y,2023-03-30
IK033023UNDER_RNG03,1,VERTEX US TAX,STATE,STD,ST-VTL-330000000,0.000000,0.000000,100000.000000,Y,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|8875.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|4000.000000|-4875.000000|8875.0|4000|Y,2023-03-30
IK033023UNDER_RNG03,1,VERTEX US TAX,SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,375.000000,0.375000,100000.000000,Y,N,CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,|98-765432|||,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|8875.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|4000.000000|-4875.000000|8875.0|4000|Y,2023-03-30
IK033023UNDER_RNG03,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,4000.000000,8.875000,100000.000000,N,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|8875.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|4000.000000|-4875.000000|8875.0|4000|Y,2023-03-30
IK033023UNDER_RNG01,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,887.500000,8.875000,10000.000000,N,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS103111|887.5|UNDERCHARGED|PAYCALCULATED|RANGE|400.000000|-487.500000|887.5||,2023-03-30
IK033023FRT_A02,1,VERTEX US TAX,CITY,STD,CI-VTL-330612010,1.620000,4.500000,450.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|73.94|36.63|Y,2023-03-30
IK033023FRT_A02,1,VERTEX US TAX,SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,1.690000,0.375000,450.000000,Y,N,CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,|98-765432|||,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|73.94|36.63|Y,2023-03-30
IK033023FRT_A02,1,VERTEX US TAX,STATE,STD,ST-VTL-330000000,0.000000,0.000000,450.000000,Y,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|73.94|36.63|Y,2023-03-30
IK033023FRT_A02,2,VERTEX US TAX,STATE,STD,ST-VTL-390000000,13.630000,6.000000,450.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|27.0|13.37|Y,2023-03-30
IK033023FRT_A02,1,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,36.630000,17.750000,450.000000,N,N,SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|73.94|36.63|Y,2023-03-30
IK033023FRT_A02,2,VERTEX COMMON TAX,VERTEX TAX,STD,VTX_VERTEX_TAX_JURCD,13.370000,6.000000,450.000000,N,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|27.0|13.37|Y,2023-03-30
IK033023FRT_A01,2,VERTEX US TAX,STATE,STD,ST-VTL-390000000,27.000000,6.000000,450.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|ZEROCHARGED|ACCRUEALL|RANGE|0|-100.94|27.0||,2023-03-30
IK033023FRT_A01,1,VERTEX US TAX,SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,1.690000,0.375000,450.000000,Y,N,CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax,|98-765432|||,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|ZEROCHARGED|ACCRUEALL|RANGE|0|-100.94|73.94||,2023-03-30
IK033023FRT_A01,1,VERTEX US TAX,CITY,STD,CI-VTL-330612010,20.250000,4.500000,450.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|ZEROCHARGED|ACCRUEALL|RANGE|0|-100.94|73.94||,2023-03-30
IK033023FRT_A01,1,VERTEX US TAX,STATE,STD,ST-VTL-330000000,18.000000,4.000000,450.000000,Y,N,CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax,N,NEW YORK,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|100.94|ZEROCHARGED|ACCRUEALL|RANGE|0|-100.94|73.94||,2023-03-30
IK033023DPP_A01,1,VERTEX US TAX,STATE,STD,ST-VTL-010000000,400.000000,4.000000,10000.000000,Y,N,CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax,N,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|900.0|DPP|ACCRUEALL||900.000000|0.000000|900.0||,2023-03-30
IK033023DPP_A01,1,VERTEX US TAX,CITY,STD,CI-VTL-010030380,200.000000,2.000000,10000.000000,Y,N,CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax,|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|900.0|DPP|ACCRUEALL||900.000000|0.000000|900.0||,2023-03-30
