TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
QL061322ZERO_TAOLL_CM03,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,0,9.25,-2500,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-876.66|ZEROCHARGED|PAYCHARGED|TAXACTIONOVERRIDE|0|-231.25|-231.25|0|Y
QL061322ZERO_TAOLL_CM03,,"VERTEX US TAX",SALES_TAX_DISTRICT_3,STD,DI-VTL-78399,-2.5,0.1,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"SCIENTIFIC AND CULTURAL FACILITIES DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-273.53|||Y
QL061322ZERO_TAOLL_CM03,,"VERTEX US TAX",SALES_TAX_DISTRICT_4,STD,DI-VTL-78135,-25,1,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"REGIONAL TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-273.53|||Y
QL061322ZERO_TAOLL_CM03,,"VERTEX US TAX",STATE,STD,ST-VTL-060000000,-72.5,2.9,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,COLORADO,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-273.53|||Y
QL061322ZERO_TAOLL_CM03,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,0,8.875,-2500,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|PAYCHARGED|TAXACTIONOVERRIDE|0|-221.88|-221.88|0|Y
QL061322ZERO_TAOLL_CM03,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,-150,6,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-150.0|||Y
QL061322ZERO_TAOLL_CM04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_CM04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_CM04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_CM04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
