TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
PD010621UNDER_CM02,42,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,-92.17,6,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-150.0|-57.83|Y
PD010621UNDER_CM02,43,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-85.54,8.875,-2500,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-221.88|-85.54|Y
PD010621UNDER_CM02,43,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-112.5,4.5,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-221.88|-85.54|Y
PD010621UNDER_CM02,43,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-9.38,.375,-2500,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-221.88|-85.54|Y
PD010621UNDER_CM02,43,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-14.46,4,-2500,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-221.88|-85.54|Y
PD010621UNDER_CM02,44,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-67.47,7,-2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-175.0|-67.47|Y
PD010621UNDER_CM02,44,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,-25,1,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-175.0|-67.47|Y
PD010621UNDER_CM02,44,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,-82.53,6,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-175.0|-67.47|Y
PD010621UNDER_CM02,45,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-89.16,9.25,-2500,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-231.25|-89.16|Y
PD010621UNDER_CM02,45,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,-56.25,2.25,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-231.25|-89.16|Y
PD010621UNDER_CM02,45,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,-85.84,7,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-231.25|-89.16|Y
PD010621UNDER_CM02,45,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|-300.000000|-478.130000|-231.25|-89.16|Y
PD010621OVER_A01,47,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,1000,8.875,10000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|887.5|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|112.500000|887.5|1000|Y
PD010621OVER_A02,49,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,192.77,6,2500,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|778.13|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|221.870000|150.0|192.77|Y
PD010621OVER_A02,50,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,285.15,8.875,2500,N,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|778.13|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|221.870000|221.88|285.15|Y
PD010621OVER_A02,51,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,224.89,7,2500,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|778.13|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|221.870000|175.0|224.9|Y
PD010621OVER_A02,52,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,297.19,9.25,2500,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|778.13|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|221.870000|231.25|297.19|Y
PD010621OVER_CM01,54,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-1000,8.875,-10000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-887.5|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|112.500000|-887.5|-1000|Y
PD010621OVER_CM02,56,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-192.77,6,-2500,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|221.870000|-150.0|-192.77|Y
PD010621OVER_CM02,57,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-285.14,8.875,-2500,N,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|221.870000|-221.88|-285.15|Y
PD010621OVER_CM02,58,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-224.9,7,-2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-778.13|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|221.870000|-175.0|-224.9|Y
PD010621OVER_CM02,59,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-297.19,9.25,0,N,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|-778.13|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|221.870000|-231.25|-297.19|Y
PD010621TIERTAX_A01,61,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,36,2.25,1600,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|780.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-780.000000|780.0||
PD010621TIERTAX_A01,61,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,44,2.75,1600,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||TIERED|||||||F,321|780.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-780.000000|780.0||
PD010621TIERTAX_A01,61,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,700,7,10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|780.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-780.000000|780.0||
PD010621TIERTAX_CM01,62,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,-36,2.25,-1600,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|-780.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-780.000000|-780.0||
PD010621TIERTAX_CM01,62,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,-700,7,-10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-780.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-780.000000|-780.0||
PD010621TIERTAX_CM01,62,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,-44,2.75,-1600,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||TIERED|||||||F,321|-780.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-780.000000|-780.0||
PD010621MAXTAX_A01,63,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,50,1,5000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|650.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-650.000000|650.0||
PD010621MAXTAX_A01,63,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,600,6,10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|650.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-650.000000|650.0||
PD010621MAXTAX_CM02,64,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,-50,1,-5000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|-650.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-650.000000|-650.0||
PD010621MAXTAX_CM02,64,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,-600,6,-10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|-650.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-650.000000|-650.0||
PD010621FRT_A01,65,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,20.25,4.5,450,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-100.940000|73.94||
PD010621FRT_A01,65,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,1.69,.375,450,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-100.940000|73.94||
PD010621FRT_A01,65,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,18,4,450,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-100.940000|73.94||
PD010621FRT_A01,66,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,27,6,450,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-100.940000|27.0||
PD010621FRT_A02,68,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,36.63,17.75,450,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|73.94|36.63|Y
PD010621FRT_A02,68,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,1.62,4.5,450,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|73.94|36.63|Y
PD010621FRT_A02,68,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,1.69,.375,450,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|73.94|36.63|Y
PD010621FRT_A02,68,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,0,0,450,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|73.94|36.63|Y
PD010621FRT_A02,69,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,13.37,6,450,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|27.0|13.37|Y
PD010621FRT_A02,69,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,13.63,6,450,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|100.94|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|50.000000|-50.940000|27.0|13.37|Y
PD010621DPP_A01,73,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,200,2,10000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|900.0|DPP|ACCRUEALL||900.000000|0.000000|900.0||
PD010621DPP_A01,73,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,300,3,10000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|900.0|DPP|ACCRUEALL||900.000000|0.000000|900.0||
PD010621DPP_A01,73,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,400,4,10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|900.0|DPP|ACCRUEALL||900.000000|0.000000|900.0||
PD010621ERS_A01,75,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,887.5,8.875,10000,N,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|887.5|ZEROCHARGED|PAYCALCULATED|RANGE|0|-887.5|887.5||
PD010621ERS_A02,76,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,150,6,2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|876.66|ZEROCHARGED|PAYCALCULATED|RANGE|0|-876.66|150.0||
PD010621ERS_A02,77,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,221.88,8.875,2500,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|876.66|ZEROCHARGED|PAYCALCULATED|RANGE|0|-876.66|221.88||
PD010621ERS_A02,78,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,273.53,10.75,2556.25,N,,"SALES|Local Sales and Use Tax|General Sales and Use Tax",,BRIGHTON,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|876.66|ZEROCHARGED|PAYCALCULATED|RANGE|0|-876.66|273.53||
PD010621ERS_A02,79,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,231.25,9.25,0,N,,"SELLER_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|876.66|ZEROCHARGED|PAYCALCULATED|RANGE|0|-876.66|231.25||
PD010621ZERO_RNG01,85,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,900,4.5,20000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|1775.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-1775.000000|1775.0||
PD010621ZERO_RNG01,85,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,75,.375,20000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|1775.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-1775.000000|1775.0||
PD010621ZERO_RNG01,85,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,800,4,20000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|1775.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-1775.000000|1775.0||
PD010621ZERO_RNG02,86,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,0,8.875,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|88.75|ZEROCHARGED|PAYCHARGED|RANGE|0.000000|-88.750000|88.75|0|Y
PD010621UNDER_RNG01,87,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,887.5,8.875,10000,N,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|887.5|UNDERCHARGED|PAYCALCULATED|RANGE|400.000000|-487.500000|887.5||
PD010621UNDER_RNG03,89,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,4000,8.875,100000,N,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|8875.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|4000.000000|-4875.000000|8875.0|4000|Y
PD010621UNDER_RNG03,89,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,4500,4.5,100000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|8875.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|4000.000000|-4875.000000|8875.0|4000|Y
PD010621UNDER_RNG03,89,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,375,.375,100000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|8875.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|4000.000000|-4875.000000|8875.0|4000|Y
PD010621UNDER_RNG03,89,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,0,0,100000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|8875.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|4000.000000|-4875.000000|8875.0|4000|Y
PD010621OVER_RNG01,91,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,887.5,8.875,10000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|887.5|OVERCHARGED|PAYCALCULATED|RANGE|1000.000000|112.500000|887.5||
PD010621OVER_EXMPT01,93,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|0.0|OVERCHARGED|PAYCALCULATED|OVERRIDE|40.000000|40.000000|0.0||
PD010621OVER_MIX01,95,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,80,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|OVERCHARGED|PAYCHARGED|RANGE|40.000000|10.000000|60.0|80|Y
PD010621OVER_MIX01,96,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,40,6,500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|OVERCHARGED|PAYCHARGED|RANGE|40.000000|10.000000|30.0|40|Y
PD010621OVER_MIX01,97,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-80,6,-1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|OVERCHARGED|PAYCHARGED|RANGE|40.000000|10.000000|-60.0|-80|Y
PD010621UNDER_MIX01,99,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,40,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|60.0|40|Y
PD010621UNDER_MIX01,99,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,20,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|60.0|40|Y
PD010621UNDER_MIX01,100,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,20,6,500,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|30.0|20|Y
PD010621UNDER_MIX01,100,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,10,6,500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|30.0|20|Y
PD010621UNDER_MIX01,101,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-40,6,-1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|-60.0|-40|Y
PD010621UNDER_MIX01,101,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,-20,6,-1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|30.0|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|20.000000|-10.000000|-60.0|-40|Y
